case_id,thread_id,taxonomy_version,sampling_version,split_version,sampling_bucket,customer_message,conversation_context,challenge_proxies
spotify-gold-candidate-049,twcs-49f54245e9902a0a434d,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> Hi Spotify - if I already have Spotify Premium, does that mean I qualify to pay $99 for 2018? Or do I have to sign up all over again?","CUSTOMER: <mention> Hi Spotify - if I already have Spotify Premium, does that mean I qualify to pay $99 for 2018? Or do I have to sign up all over again? || SPOTIFY: <mention> Hey Corissa! No need to sign up all over again, just head here for the offer: <url> If you have any other questions, just let us know /CG || CUSTOMER: <mention> Ahhh, so this doesn’t apply to family accounts. Okay, thanks anyway though. Sad there’s a promotion for regular subscribers but nothing for family accounts. ☹️ || SPOTIFY: <mention> Sorry for the confusion! We hear you 🎧 Rest assured, your feedback will be passed on to the right folks /CG",
spotify-gold-candidate-050,twcs-4a7ba8b904650a68c69c,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"I paid $0.99 for 3 months and somehow it got cut off, but still charged my credit card please help <mention>","CUSTOMER: I paid $0.99 for 3 months and somehow it got cut off, but still charged my credit card please help <mention> || SPOTIFY: <mention> All done! Let us know once everything looks good on your ""cassidy"" account and we'll close your ""cassidy.are"" one /JP",
spotify-gold-candidate-051,twcs-c8b76f5d6066bcbc991d,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> not that it wasnt my own damn fault but this is the 5th time this semester ive undownloaded my whole saved songs list accidentally... some kind of prompt along the lines of ""hey you sure you wanna delete all 967 songs rn?"" would be appreciated🙃","CUSTOMER: <mention> not that it wasnt my own damn fault but this is the 5th time this semester ive undownloaded my whole saved songs list accidentally... some kind of prompt along the lines of ""hey you sure you wanna delete all 967 songs rn?"" would be appreciated🙃 || SPOTIFY: <mention> Hey there. We're sorry to hear that. Check out the steps under “Downloads unexpectedly removed” at <url> They should help with this /QI",
spotify-gold-candidate-052,twcs-df87b8b53880a2fe4e96,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> <mention> can you explain why almost all Sinterklaas children's songs on your platform contain racist and/or degrading lyrics? How do I easily find non-offensive songs?,"CUSTOMER: <mention> <mention> can you explain why almost all Sinterklaas children's songs on your platform contain racist and/or degrading lyrics? How do I easily find non-offensive songs? || SPOTIFY: <mention> Hi, help's here! Were you referring to the Behind the Lyrics feature? Can you also send us the Spotify URI of the songs? Just right-click the track &gt; Share &gt; URI. We'll check them out /DN || CUSTOMER: <mention> Pretty much every song with the word Sinterklaas in the title, and many other songs with that theme. I'm talking about singing about ""the black guy is the lackey"", ""even though I'm black I don't mean harm"" etc etc. || CUSTOMER: <mention> What does right-click mean on a phone? || SPOTIFY: <mention> Thanks for reporting, and sorry for the confusion. You can get the URI of the song via the desktop app. Can you send us the song link instead? Just tap the three dots &gt; Share &gt; Copy Link. We'll take a closer look /DN",
spotify-gold-candidate-053,twcs-fc24beda791b6261a92c,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> I need you to get tools discography available to stream, this is my only Christmas wish","CUSTOMER: <mention> I need you to get tools discography available to stream, this is my only Christmas wish || SPOTIFY: <mention> Hi Dennis! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: <url> /XF",
spotify-gold-candidate-054,twcs-8c3b1e3ef315ed20714e,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> can you guys put <mention> music back on or what the fuck no mamen pendejos,CUSTOMER: <mention> can you guys put <mention> music back on or what the fuck no mamen pendejos || SPOTIFY: <mention> Hi Miguelito! His content may be down due to licensing matters and could be temporary. More info here: <url> Hopefully we'll have them again soon /NJ,
spotify-gold-candidate-055,twcs-9d273b56bdb8ef34cec9,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"Hey <mention> - you guys having iOS app issues now? I have a connection but getting ""error "" screen. <url>","CUSTOMER: Hey <mention> - you guys having iOS app issues now? I have a connection but getting ""error "" screen. <url> || SPOTIFY: <mention> Hey there! Everything should be running smoothly now. Let us know if this is still happening /GS || CUSTOMER: <mention> yup. Good now. Thanks. || CUSTOMER: <mention> maybe you can add our track Gospel to a playlist or 2 for bringing this error to your attention ;) <url> || SPOTIFY: <mention> No worries! Just give us a shout if the problem persists. We're... <url> /GS",
spotify-gold-candidate-056,twcs-2f815f414dfb3f4fd372,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> trying to disconnect my account from FaceBook but proving impossible because I opened the account with FB. Is it possible to still have a premium account without having to wait for my premium expire!?,"CUSTOMER: <mention> trying to disconnect my account from FaceBook but proving impossible because I opened the account with FB. Is it possible to still have a premium account without having to wait for my premium expire!? || SPOTIFY: <mention> Hi Harrison, help's arrived! Can you DM us your account's email address? We'll take a look /GT <url>",
spotify-gold-candidate-057,twcs-3767a5fb6f4f7ac0197b,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> i cant log into my account and when i try to change the password it says The CSRF token is invalid, please help","CUSTOMER: <mention> i cant log into my account and when i try to change the password it says The CSRF token is invalid, please help || SPOTIFY: <mention> Hi Nafis! Can you DM us your account's username or email address, along with a screenshot of the error message you're getting? We'll look into this for you /NH <url>",
spotify-gold-candidate-058,twcs-af8a7b5883b2d3847f74,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"When you have <mention> premium and follow <mention>, but haven’t gotten a presale code yet &amp; tickets went on sale. Help?","CUSTOMER: When you have <mention> premium and follow <mention>, but haven’t gotten a presale code yet &amp; tickets went on sale. Help? || SPOTIFY: <mention> Hi! Pre-sale codes are being sent out by email to some of Betty Who's biggest fans on Spotify. Hopefully you're one of them /HR",
spotify-gold-candidate-059,twcs-8e7e78b4d5d477e2d12b,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,Anybody else Spotify not loading? I ain't paying $9.99 for this shit not be working 😫😂,"CUSTOMER: Anybody else Spotify not loading? I ain't paying $9.99 for this shit not be working 😫😂 || SPOTIFY: <mention> Hey Darion. Sorry about that, we had a little hiccup but everything should be up and running again now! Let us know if you need anything - if not, let the music play! 🎶 /J",
spotify-gold-candidate-060,twcs-8315acd663aea649cb06,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> <mention> <mention> allow us to purchase a download to the music in your catalogue. This will help you ""make a profit""","CUSTOMER: <mention> <mention> <mention> allow us to purchase a download to the music in your catalogue. This will help you ""make a profit"" || SPOTIFY: <mention> Hi there! Thanks for the feedback. We'll make sure it's passed on to the right folks. In the meantime, let us know if we can help with anything else /MU || CUSTOMER: <mention> Thanks! Also adding some kind of store for merch so y'all can make a cut? Idk || SPOTIFY: <mention> No worries! About merch, our friends in Artist Support are the right folks to help with this. You can get in touch with them here: <url> Hope this helps /MU",
spotify-gold-candidate-061,twcs-139d9db8444c23772e93,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> hi, do you happen to have any input on whether you'll put End Game (from Taylor Swift's reputation) on Spotify seperately from the album when it gets released as a single?","CUSTOMER: <mention> hi, do you happen to have any input on whether you'll put End Game (from Taylor Swift's reputation) on Spotify seperately from the album when it gets released as a single? || SPOTIFY: <mention> Hey Mark! We’ll have it available to you as soon as it’s available to us! For now, check out the singles: <url> Keep rocking 🤘 /TI",
spotify-gold-candidate-062,twcs-a6c330dc49f14b4e1d3c,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> you're officially on my shit list, this new update is confusing as fuck .","CUSTOMER: <mention> you're officially on my shit list, this new update is confusing as fuck . || SPOTIFY: <mention> Hey there! Can you tell us more about what's happening exactly? Also, could you let us know the device/OS and Spotify version you're using? We'll see what we can suggest /AR",
spotify-gold-candidate-063,twcs-2314f947c8f82ef2fcae,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> I just paid for a full year for a discount. What I didn't realise is that I just paid 3 days ago for my next month of service. Wil I get those extra 27 days tacked onto my year of paid service?,"CUSTOMER: <mention> I just paid for a full year for a discount. What I didn't realise is that I just paid 3 days ago for my next month of service. Wil I get those extra 27 days tacked onto my year of paid service? || SPOTIFY: <mention> Hey Mick, help's here! Can you send over the username or email address on your account? We'll take a look backstage /GN <url>",
spotify-gold-candidate-064,twcs-eb857297a4fe7fcc8ace,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> your mac app keeps crashing my mac! HELP!!!!,"CUSTOMER: <mention> your mac app keeps crashing my mac! HELP!!!! || SPOTIFY: <mention> That's not cool! Can you let us know your Mac's operating system and the Spotify version you're running? We'll see what we can suggest /LO || CUSTOMER: <mention> I'm using OS El Capitan 10.11.6 and my Spotify version is 1.0.68.407.g6864aaaf || SPOTIFY: <mention> Thanks. Are you seeing any error messages when the app crashes? If so, could you send us a screenshot? /LO || CUSTOMER: <mention> I cannot see anything! The screen turns black and the fans go off..ultimately the system shuts down! || SPOTIFY: <mention> Hmm, that's odd. In this case, we'd suggest that you do a clean reinstall. You can follow the steps here: <url> Let us know how it goes /LO",
spotify-gold-candidate-065,twcs-eec7524728f05ae27e4f,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> foreign speakers are showing up on my list of Available Devices on my Android Phone. Looked into it (<url> and seems a common hack people do though not clear how to fix it. Please help,"CUSTOMER: <mention> foreign speakers are showing up on my list of Available Devices on my Android Phone. Looked into it (<url> and seems a common hack people do though not clear how to fix it. Please help || SPOTIFY: <mention> Hi there. Thanks for bringing this up. To start, can you DM us your username or email address so we can pull up your account? /JU <url>",
