case_id,thread_id,customer_message,conversation_context,candidate_type,timestamp,taxonomy_version,split_version,sampling_version
spotify-gold-candidate-248,twcs-e894a1fb8afe357bbf72,"<mention> Consistent issue with casting to speakers via Chromecast Audio - when playing from playlist, eventually, queue resets to beginning of playlist &amp; keeps doing so, until I close and re-open everything. looks like others have this issue too, for a while. any fix likely?","CUSTOMER: <mention> I mean, yeah, it usually does. The problem is that I'm trying to listen to a continuous playlist or album uninterrupted. It fixes the error but doesn't solve the problem. || SPOTIFY: <mention> Thanks for the heads-up. Could you try restarting your WiFi router to see if you can play your tracks and playlists smoothly? We'd also suggest trying different connections /MT || CUSTOMER: <mention> will reset the router when I get home. What do you mean by different connections? || SPOTIFY: <mention> We'd like to see how it plays out when you use different WiFi networks to connect your devices to your Chromecast Audio. We'll be on the lookout for your update /MT || CUSTOMER: <mention> Hm. not sure I have access to an alternate wifi network with speakers that I can hook up the Chromecast to and run for 30-45 min, but I'll see... || SPOTIFY: <mention> Sure thing. Just loop us in on how you get on. We'll be right here for you /MT",CHALLENGE,2017-12-01T21:34:23+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-291,twcs-79bd7b5984d367c53681,<mention> check ticket Spotify _00DD0pxIW._500571cSVAQ and _00DD0pxIW._500571atMKV spend two minutes and look at my Facebook post <url> - If I was the CEO I would invest in proper support and security. 1m and half and still no idea how my account got hacked.,CUSTOMER: <mention> check ticket Spotify _00DD0pxIW._500571cSVAQ and _00DD0pxIW._500571atMKV spend two minutes and look at my Facebook post <url> - If I was the CEO I would invest in proper support and security. 1m and half and still no idea how my account got hacked. || SPOTIFY: <mention> <mention> Hey Valerio! Could you DM us your account's email address? We'd be happy to help take a look and see what we can suggest /L <url>,CHALLENGE,2017-11-27T11:23:48+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-288,twcs-6b06ef78b554406ef51a,<mention> hi my acct was hacked and email changed w/o permission - I've emailed y'all but was wondering what the turnaround on fixing this is like?,"CUSTOMER: <mention> hi my acct was hacked and email changed w/o permission - I've emailed y'all but was wondering what the turnaround on fixing this is like? || SPOTIFY: <mention> Hi Sophia. Don't worry, help's here. Can you DM us your username or email address so we can check your account? /JU <url> || CUSTOMER: <mention> I'm chatting to an agent right now, thanks :) || SPOTIFY: <mention> No problem! Just give us a shout if you need anything else. We're... <url> /JU",CHALLENGE,2017-11-28T23:42:32+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-251,twcs-9f6e5c9b048e83bd09fe,<mention> really can’t remember the username or email address I used to set up my account and the free trial ends soon 😭😭😭 how do I cancel/delete the account pls,"CUSTOMER: <mention> really can’t remember the username or email address I used to set up my account and the free trial ends soon 😭😭😭 how do I cancel/delete the account pls || SPOTIFY: <mention> Hey there! Can you DM us any usernames or email addresses you might've used? We'll take a look backstage /AP <url> || CUSTOMER: <mention> I genuinely can’t remember what usernames or emails I could have used because I’ve checked all my emails and haven’t seen anything from Spotify in the inbox 😭😭 all I have is the reference number, password &amp; the debit card I used to set up the account",CHALLENGE,2017-12-03T04:14:47+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-242,twcs-b091d1c5208d47615e74,"<mention> I am trying to reset my password after getting an email from you, and every time I submit the form, I get this ""The CSRF token is invalid. Please try to resubmit the form."" The email was sent at 6:34 the AM.","CUSTOMER: <mention> I am trying to reset my password after getting an email from you, and every time I submit the form, I get this ""The CSRF token is invalid. Please try to resubmit the form."" The email was sent at 6:34 the AM. || SPOTIFY: <mention> Hey Josh! Can you DM us your account's email address? We'll see what we can suggest /SJ <url> || CUSTOMER: <mention> And, on top of that, bc you reset the password and didn't give it to me, I can't go in an command a reset. || SPOTIFY: <mention> Rest assured we'll have this looked into for you. Just DM us your account's email address for us to proceed /SJ <url>",CHALLENGE,2017-11-30T14:37:58+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-257,twcs-ce8039fb88170be7f2cd,"<mention> So I don’t remember my password and I haven’t used u guys in forever. So I can’t log into my old Spotify account and reset my password cause it’s associated with FB, which I left in 2 years ago. How can I reset it without creating a new account, as I only have 1 email?","CUSTOMER: <mention> So I don’t remember my password and I haven’t used u guys in forever. So I can’t log into my old Spotify account and reset my password cause it’s associated with FB, which I left in 2 years ago. How can I reset it without creating a new account, as I only have 1 email? || CUSTOMER: <mention> Ok so 6 hours later and you (<mention> <mention>) haven’t responded, yet u keep posting. You want me to go to <mention> instead or u finally gonna respond || SPOTIFY: <mention> Hi there! Sorry to keep you waiting. Can you send us your account's email address via DM? We'll take a look backstage /GT <url> || CUSTOMER: <mention> I sent a message with email a bit ago.",CHALLENGE,2017-11-26T14:50:33+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-263,twcs-07506bda96bf22b64215,"<mention> I have the family plan and a hacker has hacked me twice this past month. I changed my password, but this time they changed my log in info. I cant do a thing. I NEED HELP <url> for id proof","CUSTOMER: <mention> I have the family plan and a hacker has hacked me twice this past month. I changed my password, but this time they changed my log in info. I cant do a thing. I NEED HELP <url> for id proof || SPOTIFY: <mention> Hey Nolan, that doesn't sound right! Can you DM us your account's username/email address? We'll check things backstage /JP <url>",CHALLENGE,2017-12-01T20:11:17+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-243,twcs-0f063fae4178c1251279,You know <mention> and <mention> I reported that my account had been breached and taken over by someone else over 6 hours ago and have yet to hear back from anyone on your team. This is... disappointing.,"CUSTOMER: You know <mention> and <mention> I reported that my account had been breached and taken over by someone else over 6 hours ago and have yet to hear back from anyone on your team. This is... disappointing. || CUSTOMER: <mention> <mention> Yeah, I know. It's my fault for having a shitty password. But like, who wants to hack my spotify account? Apparently someone. But now I can't get it back. || SPOTIFY: <mention> Hey there, sorry to keep you waiting! Check out <url> for what to do next /VV",CHALLENGE,2017-12-01T20:45:01+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-285,twcs-d250d72dc774998af1cd,id::93__credit_card__:<mention> My account was hacked/compromised. I’ve regained access and changed my password but I noticed there w,CUSTOMER: id::93__credit_card__:<mention> My account was hacked/compromised. I’ve regained access and changed my password but I noticed there w || SPOTIFY: <mention> Hey there! Looks like your tweet is incomplete. Can you resend that for us? We'll be here waiting /RB,CHALLENGE,2017-12-01T00:55:02+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-300,twcs-a3607da9ae8578c9054e,<mention> my account randomly logged out on both of my devices and won’t let me log back in. i tried resetting my password but it’s saying the account doesn’t even exist. i can’t cancel payment and make a new account because it won’t let me access anything. please help,CUSTOMER: <mention> my account randomly logged out on both of my devices and won’t let me log back in. i tried resetting my password but it’s saying the account doesn’t even exist. i can’t cancel payment and make a new account because it won’t let me access anything. please help || SPOTIFY: <mention> Hi Clare! That doesn't sound good. Can you DM us your account's email address? We'll take a look backstage /DD <url>,CHALLENGE,2017-12-01T01:24:49+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-279,twcs-f3c9e696c5f978529ffb,<mention> Concerned that your fans first algorithm may have an error as I’m not on your distro list for <mention> 😳 - lmk if I need to listen to his music 25/7 instead of 24/7 bc I need an invite to his #SpotifyFansFirst concert if he ever does one! <url>,"CUSTOMER: <mention> Concerned that your fans first algorithm may have an error as I’m not on your distro list for <mention> 😳 - lmk if I need to listen to his music 25/7 instead of 24/7 bc I need an invite to his #SpotifyFansFirst concert if he ever does one! <url> || SPOTIFY: <mention> Hey Naomi! We’re afraid the emails are unique and sent to those who listen to Shawn Mendes the most on Spotify. Don't worry, we'll be sure to pass your feedback on to the right folks /CH || CUSTOMER: <mention> Wow you guys have such fast turnaround! I listen to Spotify on my way to and from work, on and off at work, and at the gym (when I decide I'm not being lazy that day) - 85% of the time it's Shawn Mendes. If I up it to 90%, can we agree I'm a huge fan in Spotify's eyes (😉)? || CUSTOMER: <mention> You don't have to respond to that ridiculous question - I'm sure you have real issues to solve with your amazing customer service. Thanks again for getting back to me in the first place and I hope the feedback reaches the right people!",CHALLENGE,2017-11-29T00:30:23+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-283,twcs-32ec3352cf108f3809a5,Hey <mention> How come you have no #blackfriday or #CyberMonday discounts... For instance on family premium packages?,"CUSTOMER: Hey <mention> How come you have no #blackfriday or #CyberMonday discounts... For instance on family premium packages? || SPOTIFY: <mention> Hey! We're taking all the feedback on this. No worries, we'll make sure to pass on your thoughts to the right folks. Give us a shout if you need a hand with anything else. We're just a tweet away /RC || CUSTOMER: <mention> That means you have no special deals... Right? || SPOTIFY: <mention> We're afraid we have no deals for Black Friday and Cyber Monday. Don't worry, we'll let the right team know it's something you'd like to see. Hope this clears things up /NS || CUSTOMER: <mention> Hi Just noticed the three month offer at .99EUR.. Would be nice to have a second account... So I guess, the best thing to do, is group this new account with an existing one in a family package AFTER the three months... right ? || SPOTIFY: <mention> The 3 months for 0.99 EUR is only available to new users who haven't had Premium before. If you're going to add a member of a Family plan, it would be best to take advantage of the offer first if they haven't had Premium in the past. Any other questions, just shout /LM",CHALLENGE,2017-11-26T13:49:51+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-256,twcs-30e1564d6c1d92ceb972,<mention> hey yall. i cant update my payment information because im not a student anymore and your site wont let me do it unless the student info pans out. i dont want to cancel premium but yall's system is trash. help me out? its been days of attempts.,CUSTOMER: <mention> hey yall. i cant update my payment information because im not a student anymore and your site wont let me do it unless the student info pans out. i dont want to cancel premium but yall's system is trash. help me out? its been days of attempts. || CUSTOMER: <mention> and i dont even have student anymore. its been 3 months since it switched over but i cant update card info unless i give student info that doesnt exist. <url> || SPOTIFY: <mention> Hi there! Can you DM us your account's username or email address? We'll take a look backstage /AP <url> || CUSTOMER: <mention> i DMd you hours ago,CHALLENGE,2017-12-02T23:21:54+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-270,twcs-e365fd411acd40bb3fa2,"<mention> hi there! Can u help me? I sent an invitation to my friend for Family plan and he put same home address, but it said error msg. We tried a couple times now since he already has an a/c. I looked thru FaQs and followed the steps. It still doesn't work. Pls advise.","CUSTOMER: <mention> hi there! Can u help me? I sent an invitation to my friend for Family plan and he put same home address, but it said error msg. We tried a couple times now since he already has an a/c. I looked thru FaQs and followed the steps. It still doesn't work. Pls advise. || SPOTIFY: <mention> Hey JM! Can you DM us the email address linked to each account? We'll take a look backstage 🙂 /KC <url> || CUSTOMER: <mention> Thank you for a response. We solved it out already. Thanks to your colleague! || SPOTIFY: <mention> No worries! Just give us a shout if the problem persists. We're... <url> /PK",CHALLENGE,2017-11-28T03:18:29+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-262,twcs-9e846936e607e922f877,<mention> <mention> so after days of no luck im ditching Spotify. Ive been passed backwards and forwrds regarding payment help and its totally unacceptable.,CUSTOMER: <mention> <mention> so after days of no luck im ditching Spotify. Ive been passed backwards and forwrds regarding payment help and its totally unacceptable. || SPOTIFY: <mention> Sorry to hear about this. Can you send us a DM? We'll continue helping out there /PL <url>,CHALLENGE,2017-11-29T10:47:20+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-296,twcs-44a8408242e9eb9ee2d1,"<mention> Hiya! I pay for a family account - and the payment just went through as per usual yesterday - but it's showing all of us as having the ""free"" account. Help!","CUSTOMER: <mention> Hiya! I pay for a family account - and the payment just went through as per usual yesterday - but it's showing all of us as having the ""free"" account. Help! || SPOTIFY: <mention> Hey, help's here! Can you fire over the username or email address of these accounts via DM? We'll take a look backstage /CM <url>",CHALLENGE,2017-12-01T20:28:46+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-289,twcs-04e4c318d25c8d04bebd,<mention> i bought premium on the 3 months for 99p offer and ive been charged £9.99 ??? help,CUSTOMER: <mention> i bought premium on the 3 months for 99p offer and ive been charged £9.99 ??? help || SPOTIFY: <mention> Hey Katie! Can you DM us your account's username and email address? We'll take a look backstage /SY <url>,CHALLENGE,2017-11-30T19:55:25+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-295,twcs-4d9feca78e90f300d546,<mention> hey I just signed up for the student discount but did not realize you cannot use gift cards to pay for that. Is there a way to cancel my student account and go back to a standard account so I can pay with giftcards( my only method of payment),"CUSTOMER: <mention> hey I just signed up for the student discount but did not realize you cannot use gift cards to pay for that. Is there a way to cancel my student account and go back to a standard account so I can pay with giftcards( my only method of payment) || SPOTIFY: <mention> Hi there, we're here to help! Can you DM us your account's email address? We'll take a look backstage /AK <url>",CHALLENGE,2017-11-26T21:13:25+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-292,twcs-2401a81515043193089f,<mention> Why am now being charged full price when I had student discount and i am still a student and when i go to avail of it again it tells me its unavailable in my region. Btw i haven't moved.,"CUSTOMER: <mention> Why am now being charged full price when I had student discount and i am still a student and when i go to avail of it again it tells me its unavailable in my region. Btw i haven't moved. || SPOTIFY: <mention> Hey there, help's here! Could you DM us your account's username and email address? We'll check it out /DQ <url>",CHALLENGE,2017-11-29T17:59:58+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-244,twcs-12e60a029f27b3a4086e,<mention> hi I have 2 accounts my other 1 lets me add leave Facebook. My main account won't let me. I only have premium in main account pls help. Main account won't link.,"CUSTOMER: <mention> It's cool I found a way to fix it on Google || SPOTIFY: <mention> Alright! Since you have 2 accounts, we suggest closing 1 of them to avoid confusion. Just follow the steps at <url> Let us know if you have any other questions /JL || CUSTOMER: <mention> No my son's getting a new phone for Christmas and he want s to have my other account. Is their a way to link them if i get the Spotify for 3 ppl || SPOTIFY: <mention> If you'd like to have 3 accounts sharing a subscription, we suggest checking out Premium for Family at <url> Hope this helps! /JL || CUSTOMER: <mention> Just got it. My kids will be chuffed. Thanks <mention> <mention> || CUSTOMER: <mention> Also is there a way I could pay my account early or have the money on my account ready for payment date. As I have a weird pay scedual and would help me out a lot",CHALLENGE,2017-12-02T12:11:12+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-274,twcs-105b6e24f009a6e9e4d1,"<mention> I performed a search for ""Brian Setzer Orchestra Grinch"", and the primary result is for the correct song on the Brian Setzer Orchestra ""Dig That Crazy Christmas!"" album. However, when I click the link to the album, the client takes me to Local Files instead.","CUSTOMER: <mention> I performed a search for ""Brian Setzer Orchestra Grinch"", and the primary result is for the correct song on the Brian Setzer Orchestra ""Dig That Crazy Christmas!"" album. However, when I click the link to the album, the client takes me to Local Files instead. || CUSTOMER: <mention> When I search for ""Dig That Crazy Christmas"" instead, and click on the link to the album in the table of results, the client does correctly take me to the album. I hope this bug report is clear enough, feel free to reach out to me if you need more info! || SPOTIFY: <mention> Hey Ryan, sorry for the delay! Can you try launching the song from this link: <url> and see if you'll get the same error message? If you do, DM us your account's email address along with a screenshot of the error message you're getting so we can take a look /RR <url> || CUSTOMER: <mention> Oh, I wasn't getting an error message, I was just reporting some odd behavior from within the client itself when clicking on an in-client link to the album. Naturally, viewing the album from the provided link works. :) || SPOTIFY: <mention> Hmm. Can you try removing your local files sources at Preferences &gt; Local Files? Let us know how you get on /MV",CHALLENGE,2017-12-02T14:53:22+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-258,twcs-8a8befdfdcf47fda6531,"<mention> Hey guys! I have a query relating to a release date bug on the latest macOS client. Everything updated, fresh install. Has been persisting for about a month. Shows the correct year on artist page but then one year off on album page. See pics for details. TIA :) <url>","CUSTOMER: <mention> Hey guys! I have a query relating to a release date bug on the latest macOS client. Everything updated, fresh install. Has been persisting for about a month. Shows the correct year on artist page but then one year off on album page. See pics for details. TIA :) <url> || SPOTIFY: <mention> Thanks for the heads up. Our tech folks are investigating this as we speak. Give us a shout if you need anything else /ZO || CUSTOMER: <mention> Any update? It's still persisting, and it's totally frustrating :( Thanks || SPOTIFY: <mention> Thanks for reporting. Everything should be running smoothly now. Can you log out then reinstall the app? Then, try to open <url> Give us an update! /MS || CUSTOMER: <mention> Still the same issue, sorry! It's not just that album either – it's literally every single album in the entire Spotify catalogue, they all show one year earlier. I even went as far as deleting all cache/preference files when reinstalling and still nothing. || SPOTIFY: <mention> Hmm. Does using a different device make a difference? Let us know how this plays out /MS",CHALLENGE,2017-11-27T10:55:46+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-266,twcs-f262959b5ba9e30602ef,<mention> Hit me with a new album to listen to But it cannot be Rap and the artist has to have Atleast one song with over a million streams,"CUSTOMER: <mention> Hit me with a new album to listen to But it cannot be Rap and the artist has to have Atleast one song with over a million streams || SPOTIFY: <mention> Hey there! Sure, no problem. Before we proceed, could you get back to us with other genres you like jamming to? We'll be right here for your reply /MT || CUSTOMER: <mention> Dear MT, I like, Pop, Rock (Only 2000s rock), Jazz, Classical, Musical soundtracks, Country, EDM, LATINO for sure Spanish songs and party music, I hope that helps you, I basically like everything but Rap, Well Rap is okay just not grime || SPOTIFY: <mention> Thanks for the info! We hope that the new album we'll suggest to you here will give you a... <url> 🎧 /MT",CHALLENGE,2017-12-01T01:00:51+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-276,twcs-0b382ebde69f5bdbcfc6,Backstage??????? <url>,CUSTOMER: Backstage??????? <url> || SPOTIFY: <mention> Sorry for the confusion. What we meant by backstage was we'll check things from our end and see what we can suggest. Hope this clears things up /XF,CHALLENGE,2017-11-29T19:48:07+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
spotify-gold-candidate-269,twcs-518ca33607d1151ca746,"<mention> my awesome daily mix of electronic music that i listened to on the reg has vanished and been replaced by a pop music daily mix, an 80s dm, and a classical music dm. my listening habits havent changed, beyond more acoustic indie. wtf???","CUSTOMER: <mention> my awesome daily mix of electronic music that i listened to on the reg has vanished and been replaced by a pop music daily mix, an 80s dm, and a classical music dm. my listening habits havent changed, beyond more acoustic indie. wtf??? || SPOTIFY: <mention> Hey there. It can take a little time for us to get to know you. Daily Mix evolves over time with your listening. You can save your favorite tunes by tapping ❤️ while it’s playing. If you need anything else, give us a shout /LJ || CUSTOMER: <mention> Yeah i have been. I've never even listened to 80s music on my profile. Now, i have no way of letting your systems know i want my electronic music mix back, given that its all i listen to and yet my mixes still got screwed up",CHALLENGE,2017-11-28T17:54:17+00:00,spotify-intents-v1,spotify-temporal-v1,spotify-golden-candidates-v1
